Word, Fontsize, FontFamily, FontFaceStyle, Left, Top, Right, Bottom, RecognitionConfidence, Id, LineId, RegionId, ImageFile 
partition,19,Helvetica,b,503,624,590,645,201,98,0,18,i_1690.jpg 
that,19,Helvetica,b,598,622,639,640,213,99,0,18,i_1690.jpg 
separates,19,Helvetica,b,647,625,744,645,212,100,0,18,i_1690.jpg 
two,19,Helvetica,b,752,625,790,640,212,101,0,18,i_1690.jpg 
systems,19,Helvetica,b,798,625,877,645,212,102,0,18,i_1690.jpg 
The,16,Helvetica,r,528,652,559,666,212,104,0,19,i_1690.jpg 
partition,16,Helvetica,r,566,652,638,670,212,105,0,19,i_1690.jpg 
must,16,Helvetica,r,646,653,687,666,212,106,0,19,i_1690.jpg 
allow,16,Helvetica,r,693,652,738,666,212,107,0,19,i_1690.jpg 
the,16,Helvetica,r,744,652,771,666,212,108,0,19,i_1690.jpg 
diffusing,16,Helvetica,r,778,652,851,670,210,109,0,19,i_1690.jpg 
molecule,16,Helvetica,r,858,652,935,666,212,110,0,19,i_1690.jpg 
to,16,Helvetica,r,941,653,958,666,213,111,0,19,i_1690.jpg 
cross,16,Helvetica,r,529,677,571,687,207,112,0,20,i_1690.jpg 
Concentration,19,Helvetica,b,77,222,221,238,212,113,1,21,i_1690.jpg 
gradient,19,Helvetica,b,230,220,314,243,210,114,1,21,i_1690.jpg 
Area,16,Helvetica,r,112,319,149,332,209,115,1,22,i_1690.jpg 
Area,16,Helvetica,r,246,319,282,332,212,117,1,22,i_1690.jpg 
Diffusion,16,Helvetica,r,248,529,315,542,153,141,4,34,i_1690.jpg 
from,16,Helvetica,r,321,528,355,542,209,142,4,34,i_1690.jpg 
area,16,Helvetica,r,362,532,396,542,210,143,4,34,i_1690.jpg 
to,16,Helvetica,r,247,550,261,562,210,145,4,35,i_1690.jpg 
area,16,Helvetica,r,267,552,301,562,210,146,4,35,i_1690.jpg 
Diffusion,16,Helvetica,r,248,583,315,596,190,148,4,36,i_1690.jpg 
from,16,Helvetica,r,321,583,355,596,212,149,4,36,i_1690.jpg 
area,16,Helvetica,r,362,586,396,596,212,150,4,36,i_1690.jpg 
to,16,Helvetica,r,247,604,260,616,209,152,4,37,i_1690.jpg 
area,16,Helvetica,r,267,606,301,616,212,153,4,37,i_1690.jpg 
Net,16,Helvetica,r,246,635,272,648,209,155,4,38,i_1690.jpg 
diffusion,16,Helvetica,r,278,635,343,648,208,156,4,38,i_1690.jpg 
Solute,16,Helvetica,r,134,698,182,712,208,160,4,40,i_1690.jpg 
molecule,16,Helvetica,r,189,699,259,712,211,161,4,40,i_1690.jpg 
Ficks,46,HelveticaCentury,r,237,70,363,115,123,0,0,0,i_1827.jpg 
Law,46,HelveticaCentury,r,385,74,478,115,212,1,0,0,i_1827.jpg 
of,46,HelveticaCentury,r,497,70,547,115,212,2,0,0,i_1827.jpg 
Diffusion,46,HelveticaCentury,r,565,70,783,115,207,3,0,0,i_1827.jpg 
Extraceliular,13,Helvetica,i,274,183,365,194,160,4,0,1,i_1827.jpg 
fluid,13,Helvetica,i,369,183,401,194,208,5,0,1,i_1827.jpg 
Membrane,13,Helvetica,r,161,206,236,217,191,6,1,2,i_1827.jpg 
surface,13,Helvetica,r,161,224,214,234,198,7,1,3,i_1827.jpg 
area,13,Helvetica,r,220,226,250,234,209,8,1,3,i_1827.jpg 
Lipid,13,Helvetica,r,287,208,321,222,179,9,2,4,i_1827.jpg 
solubility,13,Helvetica,r,271,225,337,240,49,10,2,5,i_1827.jpg 
Concentration,13,Helvetica,r,571,206,673,217,194,11,3,6,i_1827.jpg 
outside,13,Helvetica,r,581,224,634,235,204,12,3,7,i_1827.jpg 
cell,13,Helvetica,r,639,224,663,235,207,13,3,7,i_1827.jpg 
Concentration,13,Helvetica,r,572,354,673,366,159,15,3,9,i_1827.jpg 
grad,13,Helvetica,r,593,372,625,386,208,16,3,10,i_1827.jpg 
lent,13,Helvetica,r,627,372,653,383,164,17,3,10,i_1827.jpg 
Concentration,13,Helvetica,r,570,446,671,457,185,19,3,12,i_1827.jpg 
inside,13,Helvetica,r,585,463,627,474,131,20,3,13,i_1827.jpg 
cell,13,Helvetica,r,633,463,657,474,211,21,3,13,i_1827.jpg 
Factors,13,Helvetica,r,703,203,765,214,204,22,4,14,i_1827.jpg 
affecting,13,Helvetica,r,771,202,844,216,199,23,4,14,i_1827.jpg 
rate,13,Helvetica,r,703,221,735,231,206,24,4,15,i_1827.jpg 
of,13,Helvetica,r,742,220,757,231,207,25,4,15,i_1827.jpg 
diffusion,13,Helvetica,r,763,220,833,231,205,26,4,15,i_1827.jpg 
through,13,Helvetica,r,702,238,765,251,205,27,4,16,i_1827.jpg 
cell,13,Helvetica,r,787,238,816,249,205,29,4,16,i_1827.jpg 
membrane,13,Helvetica,r,703,255,794,266,190,30,4,17,i_1827.jpg 
Lipid,13,Helvetica,r,725,272,760,287,190,32,4,18,i_1827.jpg 
solubility,13,Helvetica,r,766,272,831,287,55,33,4,18,i_1827.jpg 
Molecular,13,Helvetica,r,725,289,795,301,183,35,4,19,i_1827.jpg 
size,13,Helvetica,r,800,290,828,301,207,36,4,19,i_1827.jpg 
Cell,13,Helvetica,r,725,307,751,318,207,38,4,20,i_1827.jpg 
membrane,13,Helvetica,r,757,307,833,318,211,39,4,20,i_1827.jpg 
thickness,13,Helvetica,r,726,324,794,336,154,40,4,21,i_1827.jpg 
Concentration,13,Helvetica,r,725,342,826,354,190,42,4,22,i_1827.jpg 
gradient,13,Helvetica,r,726,359,785,374,178,43,4,23,i_1827.jpg 
Membrane,13,Helvetica,r,725,377,800,388,210,45,4,24,i_1827.jpg 
surface,13,Helvetica,r,724,394,777,405,202,46,4,25,i_1827.jpg 
area,13,Helvetica,r,782,397,812,405,212,47,4,25,i_1827.jpg 
Composition,13,Helvetica,r,725,411,816,426,185,49,4,26,i_1827.jpg 
of,13,Helvetica,r,726,429,739,440,210,50,4,27,i_1827.jpg 
lipid,13,Helvetica,r,745,429,774,443,185,51,4,27,i_1827.jpg 
layer,13,Helvetica,r,780,429,814,443,206,52,4,27,i_1827.jpg 
Properties,21,HelveticaCentury,r,133,489,260,515,202,54,5,28,i_1827.jpg 
of,21,HelveticaCentury,r,270,488,295,509,212,55,5,28,i_1827.jpg 
membrane,21,HelveticaCentury,r,326,488,461,509,211,57,5,28,i_1827.jpg 
that,21,HelveticaCentury,r,470,488,520,509,212,58,5,28,i_1827.jpg 
affect,21,HelveticaCentury,r,530,488,599,509,211,59,5,28,i_1827.jpg 
the,21,HelveticaCentury,r,608,488,648,509,213,60,5,28,i_1827.jpg 
rate,21,HelveticaCentury,r,659,491,706,509,213,61,5,28,i_1827.jpg 
of,21,HelveticaCentury,r,716,488,741,509,213,62,5,28,i_1827.jpg 
diffusion,21,HelveticaCentury,r,749,488,856,509,206,63,5,28,i_1827.jpg 
The,21,HelveticaCentury,r,176,525,216,544,211,65,5,29,i_1827.jpg 
magnitude,21,HelveticaCentury,r,226,525,348,549,182,66,5,29,i_1827.jpg 
of,21,HelveticaCentury,r,357,525,379,544,210,67,5,29,i_1827.jpg 
the,21,HelveticaCentury,r,386,525,422,544,211,68,5,29,i_1827.jpg 
concentration,21,HelveticaCentury,r,432,528,589,544,203,69,5,29,i_1827.jpg 
gradient,21,HelveticaCentury,r,598,525,692,549,206,70,5,29,i_1827.jpg 
The,21,HelveticaCentury,r,176,559,217,578,213,72,5,30,i_1827.jpg 
permeability,21,HelveticaCentury,r,226,559,370,583,207,73,5,30,i_1827.jpg 
of,21,HelveticaCentury,r,379,559,401,578,212,74,5,30,i_1827.jpg 
the,21,HelveticaCentury,r,408,559,444,578,214,75,5,30,i_1827.jpg 
membrane,21,HelveticaCentury,r,454,559,577,578,211,76,5,30,i_1827.jpg 
to,21,HelveticaCentury,r,586,562,608,578,212,77,5,30,i_1827.jpg 
the,21,HelveticaCentury,r,616,559,653,578,212,78,5,30,i_1827.jpg 
substance,21,HelveticaCentury,r,662,559,774,578,210,79,5,30,i_1827.jpg 
dependent,21,HelveticaCentury,r,784,559,917,583,207,80,5,30,i_1827.jpg 
on,21,HelveticaCentury,r,177,592,203,605,213,81,6,31,i_1827.jpg 
the,21,HelveticaCentury,r,212,586,248,605,213,82,6,31,i_1827.jpg 
composition,21,HelveticaCentury,r,258,588,397,610,212,83,6,31,i_1827.jpg 
of,21,HelveticaCentury,r,407,586,429,605,213,84,6,31,i_1827.jpg 
the,21,HelveticaCentury,r,436,586,472,605,213,85,6,31,i_1827.jpg 
plasma,21,HelveticaCentury,r,482,586,561,610,211,86,6,31,i_1827.jpg 
membrane,21,HelveticaCentury,r,571,586,703,610,206,87,6,31,i_1827.jpg 
The,21,HelveticaCentury,r,176,620,216,639,214,89,7,32,i_1827.jpg 
surface,21,HelveticaCentury,r,226,620,307,639,212,90,7,32,i_1827.jpg 
area,21,HelveticaCentury,r,316,626,364,639,212,91,7,32,i_1827.jpg 
The,21,HelveticaCentury,r,176,654,217,673,212,93,8,33,i_1827.jpg 
thickness,21,HelveticaCentury,r,225,654,331,673,207,94,8,33,i_1827.jpg 
of,21,HelveticaCentury,r,340,654,362,673,210,95,8,33,i_1827.jpg 
the,21,HelveticaCentury,r,369,654,405,673,212,96,8,33,i_1827.jpg 
membrane,21,HelveticaCentury,r,415,654,538,673,210,97,8,33,i_1827.jpg 
distance,21,HelveticaCentury,r,548,654,649,678,210,98,8,33,i_1827.jpg 
through,21,HelveticaCentury,r,658,654,747,678,211,99,8,33,i_1827.jpg 
which,21,HelveticaCentury,r,757,654,822,673,211,100,8,33,i_1827.jpg 
diffusion,21,HelveticaCentury,r,177,682,274,701,211,101,8,34,i_1827.jpg 
must,21,HelveticaCentury,r,285,685,339,701,212,102,8,34,i_1827.jpg 
take,21,HelveticaCentury,r,348,682,394,701,213,103,8,34,i_1827.jpg 
place,21,HelveticaCentury,r,404,682,470,706,206,104,8,34,i_1827.jpg 
Molecular,13,Helvetica,r,414,207,483,218,157,105,9,35,i_1827.jpg 
Qsize0,16,Helvetica,r,413,224,462,249,35,106,9,36,i_1827.jpg 
Composition,13,Helvetica,r,158,435,249,449,63,107,10,37,i_1827.jpg 
of,13,Helvetica,r,158,452,171,464,207,108,10,38,i_1827.jpg 
lipid,13,Helvetica,r,176,452,206,467,186,109,10,38,i_1827.jpg 
layer,13,Helvetica,r,212,452,247,467,209,110,10,38,i_1827.jpg 
Intracellular,13,Helvetica,i,288,448,375,459,164,111,10,38,i_1827.jpg 
fluid,13,Helvetica,i,379,448,411,458,207,112,10,38,i_1827.jpg 
Solute,36,HelveticaCentury,b,103,74,243,114,212,0,0,0,i_1854.jpg 
transport,36,HelveticaCentury,b,260,80,472,124,211,1,0,0,i_1854.jpg 
across,36,HelveticaCentury,b,489,86,629,114,212,2,0,0,i_1854.jpg 
membranes,36,HelveticaCentury,b,648,74,916,114,213,3,0,0,i_1854.jpg 
Solutes,20,HelveticaCentury,b,455,163,537,182,160,5,0,1,i_1854.jpg 
move,20,HelveticaCentury,b,546,169,607,182,209,6,0,1,i_1854.jpg 
down,20,HelveticaCentury,b,616,163,678,182,210,7,0,1,i_1854.jpg 
their,20,HelveticaCentury,b,687,163,740,182,208,8,0,1,i_1854.jpg 
concentration,20,HelveticaCentury,b,749,164,906,182,210,9,0,1,i_1854.jpg 
gradients,20,HelveticaCentury,b,455,191,560,215,206,10,0,2,i_1854.jpg 
in,20,HelveticaCentury,b,569,192,587,210,212,11,0,2,i_1854.jpg 
passive,20,HelveticaCentury,b,598,193,685,215,195,12,0,2,i_1854.jpg 
noncoupled,20,HelveticaCentury,b,695,191,836,215,205,13,0,2,i_1854.jpg 
transport,20,HelveticaCentury,b,845,194,951,215,211,14,0,2,i_1854.jpg 
across,20,HelveticaCentury,b,456,224,525,237,211,15,0,3,i_1854.jpg 
permeable,20,HelveticaCentury,b,555,218,676,242,211,17,0,3,i_1854.jpg 
membrane,20,HelveticaCentury,b,686,218,809,237,212,18,0,3,i_1854.jpg 
At,20,HelveticaCentury,b,455,253,478,271,212,20,0,4,i_1854.jpg 
equilibrium,20,HelveticaCentury,b,488,252,623,276,201,21,0,4,i_1854.jpg 
the,20,HelveticaCentury,b,632,252,669,271,212,22,0,4,i_1854.jpg 
chemical,20,HelveticaCentury,b,678,252,777,271,212,23,0,4,i_1854.jpg 
and,20,HelveticaCentury,b,787,252,827,271,210,24,0,4,i_1854.jpg 
electrical,20,HelveticaCentury,b,837,252,938,271,212,25,0,4,i_1854.jpg 
potential,20,HelveticaCentury,b,456,279,556,303,212,26,0,5,i_1854.jpg 
energy,20,HelveticaCentury,b,566,285,643,303,211,27,0,5,i_1854.jpg 
difference,20,HelveticaCentury,b,651,279,765,298,205,28,0,5,i_1854.jpg 
across,20,HelveticaCentury,b,774,285,844,298,210,29,0,5,i_1854.jpg 
the,20,HelveticaCentury,b,852,279,889,298,211,30,0,5,i_1854.jpg 
membrane,20,HelveticaCentury,b,456,306,579,325,212,31,0,6,i_1854.jpg 
are,20,HelveticaCentury,b,588,312,623,325,199,32,0,6,i_1854.jpg 
equal,20,HelveticaCentury,b,632,306,692,330,210,33,0,6,i_1854.jpg 
but,20,HelveticaCentury,b,703,306,739,325,213,34,0,6,i_1854.jpg 
opposite,20,HelveticaCentury,b,748,308,846,330,210,35,0,6,i_1854.jpg 
EUnidirectional,13,Times,r,54,319,164,338,29,36,0,7,i_1854.jpg 
flw,13,Times,r,170,327,196,338,32,37,0,7,i_1854.jpg 
in,13,Times,r,201,327,214,338,210,38,0,7,i_1854.jpg 
minus,13,Times,r,54,336,103,366,166,40,0,8,i_1854.jpg 
flux,13,Times,r,109,345,135,357,151,41,0,8,i_1854.jpg 
out,13,Times,r,140,347,162,357,186,42,0,8,i_1854.jpg 
RT1n,18,Helvetica,r,604,363,646,381,39,44,0,9,i_1854.jpg 
ZxFVm,16,Helvetica,i,725,365,781,386,137,45,0,9,i_1854.jpg 
tx0,20,HelveticaCentury,b,67,397,91,412,97,46,0,10,i_1854.jpg 
The,20,HelveticaCentury,b,499,406,536,424,210,48,0,11,i_1854.jpg 
Nernst,20,HelveticaCentury,b,545,408,612,424,196,49,0,11,i_1854.jpg 
equation,20,HelveticaCentury,b,620,408,710,429,209,50,0,11,i_1854.jpg 
allows,20,HelveticaCentury,b,719,406,782,424,211,51,0,11,i_1854.jpg 
us,20,HelveticaCentury,b,790,412,811,424,212,52,0,11,i_1854.jpg 
to,20,HelveticaCentury,b,819,409,839,424,211,53,0,11,i_1854.jpg 
determine,20,HelveticaCentury,b,847,406,952,424,210,54,0,11,i_1854.jpg 
the,20,HelveticaCentury,b,499,431,533,449,213,56,0,12,i_1854.jpg 
equilibrium,20,HelveticaCentury,b,541,431,657,454,199,57,0,12,i_1854.jpg 
potential,20,HelveticaCentury,b,666,431,756,454,200,58,0,12,i_1854.jpg 
Er,20,HelveticaCentury,b,765,431,798,454,52,59,0,12,i_1854.jpg 
for,20,HelveticaCentury,b,805,431,834,449,212,60,0,12,i_1854.jpg 
given,20,HelveticaCentury,b,859,433,912,454,200,62,0,12,i_1854.jpg 
solute,20,HelveticaCentury,b,500,455,561,473,206,65,0,14,i_1854.jpg 
RT,16,Helvetica,i,591,483,617,499,161,66,0,15,i_1854.jpg 
In,20,HelveticaCentury,b,627,492,643,510,146,67,0,15,i_1854.jpg 
In,20,HelveticaCentury,b,822,491,838,509,198,70,0,15,i_1854.jpg 
Xout,18,Helvetica,bi,844,507,894,530,36,74,0,16,i_1854.jpg 
Extracellutar,13,Helvetica,r,52,523,138,535,38,75,0,17,i_1854.jpg 
space,13,Helvetica,r,143,526,183,538,210,76,0,17,i_1854.jpg 
Cytosol,14,Helvetica,r,265,522,316,538,38,77,0,17,i_1854.jpg 
Where,13,Helvetica,r,598,561,643,573,209,78,0,18,i_1854.jpg 
is,13,Helvetica,r,664,562,673,573,194,80,0,18,i_1854.jpg 
the,13,Helvetica,r,678,561,700,573,210,81,0,18,i_1854.jpg 
valence,13,Helvetica,r,705,561,757,573,165,82,0,18,i_1854.jpg 
of,13,Helvetica,r,762,561,776,573,210,83,0,18,i_1854.jpg 
the,13,Helvetica,r,780,561,802,573,204,84,0,18,i_1854.jpg 
Vm,15,Helvetica,r,71,596,97,617,96,86,0,19,i_1854.jpg 
In,20,HelveticaCentury,b,456,591,474,609,199,88,0,19,i_1854.jpg 
simple,20,HelveticaCentury,b,484,590,557,614,206,89,0,19,i_1854.jpg 
diffusion,20,HelveticaCentury,b,566,590,664,609,210,90,0,19,i_1854.jpg 
the,20,HelveticaCentury,b,673,590,709,609,213,91,0,19,i_1854.jpg 
flux,20,HelveticaCentury,b,718,590,759,609,210,92,0,19,i_1854.jpg 
of,20,HelveticaCentury,b,767,590,789,609,212,93,0,19,i_1854.jpg 
an,20,HelveticaCentury,b,797,596,822,609,212,94,0,19,i_1854.jpg 
uncharged,20,HelveticaCentury,b,833,590,950,614,212,95,0,19,i_1854.jpg 
substance,20,HelveticaCentury,b,456,617,568,636,212,96,0,20,i_1854.jpg 
is,20,HelveticaCentury,b,578,618,592,636,206,97,0,20,i_1854.jpg 
directly,20,HelveticaCentury,b,601,617,685,641,206,98,0,20,i_1854.jpg 
proportional,20,HelveticaCentury,b,695,617,835,641,197,99,0,20,i_1854.jpg 
to,20,HelveticaCentury,b,845,620,867,636,213,100,0,20,i_1854.jpg 
its,20,HelveticaCentury,b,876,618,900,636,207,101,0,20,i_1854.jpg 
concentration,20,HelveticaCentury,b,456,646,613,663,208,102,0,21,i_1854.jpg 
gradient,20,HelveticaCentury,b,622,644,716,668,210,103,0,21,i_1854.jpg 
Pores,44,HelveticaCentury,b,267,74,400,115,212,0,0,0,i_2019.jpg 
and,44,HelveticaCentury,b,419,71,507,115,212,1,0,0,i_2019.jpg 
Channels,44,HelveticaCentury,b,529,71,755,115,212,2,0,0,i_2019.jpg 
PORE,10,Helvetica,r,92,179,123,188,198,4,1,1,i_2019.jpg 
NONGATED,10,Helvetica,r,127,179,195,190,123,5,1,1,i_2019.jpg 
CHANNEL,10,Helvetica,r,199,179,257,190,205,6,1,1,i_2019.jpg 
space,10,Times,r,76,398,106,406,184,8,1,3,i_2019.jpg 
CHANNEL,10,Helvetica,r,78,472,131,481,209,10,2,4,i_2019.jpg 
GATED,9,Helvetica,r,136,472,177,482,134,11,2,4,i_2019.jpg 
PORE,10,Helvetica,r,182,472,217,482,209,12,2,4,i_2019.jpg 
Pore,20,HelveticaCentury,b,476,177,526,195,209,15,3,6,i_2019.jpg 
is,20,HelveticaCentury,b,536,178,550,195,210,16,3,6,i_2019.jpg 
always,20,HelveticaCentury,b,560,176,634,200,210,17,3,6,i_2019.jpg 
open,20,HelveticaCentury,b,643,182,698,200,210,18,3,6,i_2019.jpg 
no,20,HelveticaCentury,b,708,176,744,200,208,19,3,6,i_2019.jpg 
gate,20,HelveticaCentury,b,752,176,815,200,202,20,3,6,i_2019.jpg 
forms,20,HelveticaCentury,b,824,176,888,195,210,21,3,6,i_2019.jpg 
direct,20,HelveticaCentury,b,475,204,539,223,201,23,3,7,i_2019.jpg 
conduit,20,HelveticaCentury,b,548,204,633,223,210,24,3,7,i_2019.jpg 
between,20,HelveticaCentury,b,642,204,740,223,211,25,3,7,i_2019.jpg 
the,20,HelveticaCentury,b,749,204,786,223,212,26,3,7,i_2019.jpg 
ECF,20,HelveticaCentury,b,796,205,834,223,196,27,3,7,i_2019.jpg 
and,20,HelveticaCentury,b,843,204,883,223,212,28,3,7,i_2019.jpg 
ICE,20,HelveticaCentury,b,894,205,925,223,134,29,3,7,i_2019.jpg 
Channels,20,HelveticaCentury,b,475,238,580,257,208,31,3,8,i_2019.jpg 
possess,20,HelveticaCentury,b,589,244,675,262,212,32,3,8,i_2019.jpg 
region,20,HelveticaCentury,b,704,240,774,262,204,34,3,8,i_2019.jpg 
that,20,HelveticaCentury,b,783,238,828,257,212,35,3,8,i_2019.jpg 
acts,20,HelveticaCentury,b,837,241,881,257,210,36,3,8,i_2019.jpg 
like,20,HelveticaCentury,b,891,238,926,257,212,37,3,8,i_2019.jpg 
gate,20,HelveticaCentury,b,475,268,521,289,212,39,3,9,i_2019.jpg 
that,20,HelveticaCentury,b,530,265,576,284,213,40,3,9,i_2019.jpg 
exists,20,HelveticaCentury,b,585,266,646,284,210,41,3,9,i_2019.jpg 
in,20,HelveticaCentury,b,656,266,673,284,212,42,3,9,i_2019.jpg 
an,20,HelveticaCentury,b,683,271,708,284,212,43,3,9,i_2019.jpg 
open,20,HelveticaCentury,b,718,271,773,289,212,44,3,9,i_2019.jpg 
or,20,HelveticaCentury,b,783,271,806,284,212,45,3,9,i_2019.jpg 
closed,20,HelveticaCentury,b,814,265,884,284,212,46,3,9,i_2019.jpg 
state,20,HelveticaCentury,b,894,268,948,284,213,47,3,9,i_2019.jpg 
Open,20,HelveticaCentury,b,520,299,573,320,210,49,3,10,i_2019.jpg 
channels,20,HelveticaCentury,b,582,297,672,315,210,50,3,10,i_2019.jpg 
Spend,16,Helvetica,r,564,328,615,346,210,52,3,11,i_2019.jpg 
most,16,Helvetica,r,623,329,665,342,210,53,3,11,i_2019.jpg 
of,16,Helvetica,r,671,328,687,342,210,54,3,11,i_2019.jpg 
their,16,Helvetica,r,693,328,733,343,156,55,3,11,i_2019.jpg 
time,16,Helvetica,r,739,328,777,343,209,56,3,11,i_2019.jpg 
with,16,Helvetica,r,783,328,820,342,185,57,3,11,i_2019.jpg 
their,16,Helvetica,r,826,328,866,342,209,58,3,11,i_2019.jpg 
gate,16,Helvetica,r,872,329,908,346,211,59,3,11,i_2019.jpg 
open,16,Helvetica,r,915,332,956,346,212,60,3,11,i_2019.jpg 
Often,16,Helvetica,r,564,353,611,367,210,62,3,12,i_2019.jpg 
called,16,Helvetica,r,618,353,666,367,210,63,3,12,i_2019.jpg 
leak,16,Helvetica,r,674,353,708,367,210,64,3,12,i_2019.jpg 
channels,16,Helvetica,r,714,353,790,367,196,65,3,12,i_2019.jpg 
or,16,Helvetica,r,797,357,814,367,210,66,3,12,i_2019.jpg 
in,16,Helvetica,r,821,353,834,367,199,67,3,12,i_2019.jpg 
the,16,Helvetica,r,840,353,868,367,211,68,3,12,i_2019.jpg 
case,16,Helvetica,r,875,357,911,367,211,69,3,12,i_2019.jpg 
of,16,Helvetica,r,918,353,934,367,212,70,3,12,i_2019.jpg 
water,16,Helvetica,r,564,375,612,388,210,71,3,13,i_2019.jpg 
channels,16,Helvetica,r,618,374,698,391,201,72,3,13,i_2019.jpg 
water,16,Helvetica,r,705,374,762,388,200,73,3,13,i_2019.jpg 
pores,16,Helvetica,r,769,374,823,392,202,74,3,13,i_2019.jpg 
Closed,20,HelveticaCentury,b,520,399,586,417,206,76,3,14,i_2019.jpg 
channels,20,HelveticaCentury,b,595,399,684,417,212,77,3,14,i_2019.jpg 
Called,16,Helvetica,r,564,430,615,444,208,79,3,15,i_2019.jpg 
gated,16,Helvetica,r,621,430,669,448,202,80,3,15,i_2019.jpg 
channels,16,Helvetica,r,676,430,751,444,210,81,3,15,i_2019.jpg 
Regulate,16,Helvetica,r,565,455,637,473,210,83,3,16,i_2019.jpg 
the,16,Helvetica,r,644,455,671,469,213,84,3,16,i_2019.jpg 
movement,16,Helvetica,r,678,456,770,469,211,85,3,16,i_2019.jpg 
of,16,Helvetica,r,776,455,793,469,211,86,3,16,i_2019.jpg 
ions,16,Helvetica,r,799,455,832,469,210,87,3,16,i_2019.jpg 
through,16,Helvetica,r,839,455,905,473,212,88,3,16,i_2019.jpg 
them,16,Helvetica,r,912,455,956,469,212,89,3,16,i_2019.jpg 
Different,16,Helvetica,r,564,481,639,495,210,91,3,17,i_2019.jpg 
types,16,Helvetica,r,645,482,690,499,210,92,3,17,i_2019.jpg 
of,16,Helvetica,r,697,481,714,495,212,93,3,17,i_2019.jpg 
stimuli,16,Helvetica,r,719,481,775,495,209,94,3,17,i_2019.jpg 
control,16,Helvetica,r,783,481,841,495,212,95,3,17,i_2019.jpg 
whether,16,Helvetica,r,848,481,920,495,212,96,3,17,i_2019.jpg 
the,16,Helvetica,r,926,481,953,495,213,97,3,17,i_2019.jpg 
gate,16,Helvetica,r,564,502,599,519,201,98,3,18,i_2019.jpg 
opens,16,Helvetica,r,606,505,656,519,212,99,3,18,i_2019.jpg 
or,16,Helvetica,r,663,505,679,515,212,100,3,18,i_2019.jpg 
closes,16,Helvetica,r,686,501,737,515,205,101,3,18,i_2019.jpg 
Chemicallygated,13,Helvetica,r,615,526,741,541,71,103,3,19,i_2019.jpg 
channels,13,Helvetica,r,748,526,813,538,135,104,3,19,i_2019.jpg 
intracellular,13,Helvetica,r,832,526,921,538,87,106,3,19,i_2019.jpg 
message,13,Helvetica,r,615,547,678,558,210,107,3,20,i_2019.jpg 
or,13,Helvetica,r,684,547,699,555,210,108,3,20,i_2019.jpg 
extracellular,13,Helvetica,r,704,543,796,555,86,109,3,20,i_2019.jpg 
ligand,13,Helvetica,r,802,543,844,558,182,110,3,20,i_2019.jpg 
Voltagegated,13,Helvetica,r,614,566,717,581,60,112,3,21,i_2019.jpg 
channels,13,Helvetica,r,723,566,788,578,203,113,3,21,i_2019.jpg 
electrical,13,Helvetica,r,807,566,873,578,208,115,3,21,i_2019.jpg 
state,13,Helvetica,r,880,568,915,578,210,116,3,21,i_2019.jpg 
of,13,Helvetica,r,921,566,935,578,210,117,3,21,i_2019.jpg 
the,13,Helvetica,r,614,583,638,595,211,118,3,22,i_2019.jpg 
cell,13,Helvetica,r,644,583,668,595,208,119,3,22,i_2019.jpg 
Mechanicallygated,13,Helvetica,r,616,605,759,620,132,121,3,23,i_2019.jpg 
channels,13,Helvetica,r,765,605,830,617,179,122,3,23,i_2019.jpg 
physical,13,Helvetica,r,850,605,907,620,207,124,3,23,i_2019.jpg 
forces,13,Helvetica,r,913,605,957,617,210,125,3,23,i_2019.jpg 
Selectivity,20,HelveticaCentury,b,475,630,591,654,202,127,3,24,i_2019.jpg 
is,20,HelveticaCentury,b,600,632,614,649,212,128,3,24,i_2019.jpg 
determined,20,HelveticaCentury,b,623,630,755,649,212,129,3,24,i_2019.jpg 
by,20,HelveticaCentury,b,766,630,791,654,213,130,3,24,i_2019.jpg 
the,20,HelveticaCentury,b,799,630,835,649,213,131,3,24,i_2019.jpg 
diameter,20,HelveticaCentury,b,844,630,947,649,211,132,3,24,i_2019.jpg 
of,20,HelveticaCentury,b,475,657,497,676,212,133,3,25,i_2019.jpg 
the,20,HelveticaCentury,b,504,657,541,676,212,134,3,25,i_2019.jpg 
center,20,HelveticaCentury,b,550,660,622,676,212,135,3,25,i_2019.jpg 
pore,20,HelveticaCentury,b,631,663,681,681,212,136,3,25,i_2019.jpg 
and,20,HelveticaCentury,b,690,657,730,676,212,137,3,25,i_2019.jpg 
the,20,HelveticaCentury,b,739,657,776,676,213,138,3,25,i_2019.jpg 
electrical,20,HelveticaCentury,b,785,657,887,676,210,139,3,25,i_2019.jpg 
charge,20,HelveticaCentury,b,475,684,549,708,210,140,3,26,i_2019.jpg 
of,20,HelveticaCentury,b,559,684,581,703,212,141,3,26,i_2019.jpg 
the,20,HelveticaCentury,b,588,684,624,703,213,142,3,26,i_2019.jpg 
amino,20,HelveticaCentury,b,634,686,704,703,208,143,3,26,i_2019.jpg 
acids,20,HelveticaCentury,b,713,684,768,703,211,144,3,26,i_2019.jpg 
that,20,HelveticaCentury,b,776,684,823,703,213,145,3,26,i_2019.jpg 
line,20,HelveticaCentury,b,832,684,870,703,212,146,3,26,i_2019.jpg 
the,20,HelveticaCentury,b,879,684,915,703,212,147,3,26,i_2019.jpg 
channel,20,HelveticaCentury,b,475,712,562,731,206,148,3,27,i_2019.jpg 
an,8,Helvetica,b,210,224,223,230,96,149,4,28,i_2019.jpg 
