Word,Fontsize,FontFamily,FontFaceStyle,Left,Top,Right,Bottom,RecognitionConfidence,Id,RegionId,LineId,imageFile
organic,26,HelveticaCentury,r,1232,200,1332,229,199,14,2,2,i_1791.jpg 
carbon,26,HelveticaCentury,r,1119,240,1212,264,211,15,2,3,i_1791.jpg 
source,26,HelveticaCentury,r,1224,247,1314,264,210,16,2,3,i_1791.jpg 
heterotrophs,33,HelveticaCentury,r,830,275,1048,310,110,17,2,4,i_1791.jpg 
carbon,26,HelveticaCentury,r,1124,346,1217,370,210,18,2,5,i_1791.jpg 
dioxide,26,HelveticaCentury,r,1229,346,1327,371,197,19,2,5,i_1791.jpg 
eterotrophy,33,HelveticaCentury,r,327,492,541,530,193,21,3,6,i_1791.jpg 
Polysaccharides,18,Helvetica,r,472,575,625,596,71,22,4,7,i_1791.jpg 
Glucose,18,Helvetica,r,490,667,565,683,204,23,5,8,i_1791.jpg 
6C,18,Helvetica,r,571,667,607,685,43,24,5,8,i_1791.jpg 
Glycolysis,18,Helvetica,r,434,713,528,734,72,25,6,9,i_1791.jpg 
Pyruvate,18,Helvetica,r,485,760,570,781,163,26,7,10,i_1791.jpg 
3C,18,Helvetica,r,576,760,612,778,42,27,7,10,i_1791.jpg 
Lipids,18,Helvetica,r,754,691,810,712,48,28,8,11,i_1791.jpg 
Peptides,18,Helvetica,r,741,717,823,737,72,29,8,12,i_1791.jpg 
Lignin,18,Helvetica,r,753,742,811,763,37,30,8,13,i_1791.jpg 
Acetate,18,Helvetica,r,729,848,801,863,207,31,8,14,i_1791.jpg 
2C,18,Helvetica,r,807,847,843,866,45,32,8,14,i_1791.jpg 
Autotrophy,33,HelveticaCentury,r,982,552,1203,591,161,33,9,15,i_1791.jpg 
Light,21,HelveticaCentury,r,973,674,1025,699,169,34,9,16,i_1791.jpg 
absorption,21,HelveticaCentury,r,1032,674,1146,699,156,35,9,16,i_1791.jpg 
Mineral,21,HelveticaCentury,r,1018,775,1097,794,201,36,9,17,i_1791.jpg 
oxidation,21,HelveticaCentury,r,1008,799,1107,819,204,37,9,18,i_1791.jpg 
Glucose,22,Century,r,1555,805,1637,824,194,38,10,19,i_1791.jpg 
Heterotrophs,35,HelveticaCentury,r,323,176,577,215,201,40,11,20,i_1791.jpg 
autotrophs,35,HelveticaCentury,r,635,176,856,215,146,42,11,20,i_1791.jpg 
cycle,35,HelveticaCentury,r,321,232,413,273,210,43,11,21,i_1791.jpg 
Earths,35,HelveticaCentury,r,430,232,555,265,194,44,11,21,i_1791.jpg 
carbon,35,HelveticaCentury,r,570,232,712,265,206,45,11,21,i_1791.jpg 
Carbon,33,HelveticaCentury,r,285,347,424,380,209,47,12,22,i_1791.jpg 
Energy,33,HelveticaCentury,r,485,352,615,388,210,49,12,22,i_1791.jpg 
AcetylCoA,18,Helvetica,r,792,781,896,801,25,52,14,24,i_1791.jpg 
AcetylCoA,18,Helvetica,r,587,816,691,836,26,53,15,25,i_1791.jpg 
Fermentation,18,Helvetica,r,310,848,439,863,198,54,15,26,i_1791.jpg 
products,18,Helvetica,r,332,872,416,893,201,55,15,27,i_1791.jpg 
TCA,18,Helvetica,r,537,878,574,893,184,56,15,27,i_1791.jpg 
Citrate,18,Helvetica,r,632,888,696,904,204,57,15,27,i_1791.jpg 
Cycle,18,Helvetica,r,530,903,580,923,205,58,15,28,i_1791.jpg 
Oxidative,18,Helvetica,r,467,1001,559,1017,75,59,15,29,i_1791.jpg 
respiration,18,Helvetica,r,565,1001,668,1021,204,60,15,29,i_1791.jpg 
Phototophy,21,HelveticaCentury,r,1209,674,1343,700,44,61,16,30,i_1791.jpg 
Lithotrophy,21,HelveticaCentury,r,1216,785,1341,810,34,64,16,32,i_1791.jpg 
Why,35,HelveticaCentury,r,395,55,484,96,212,1,0,0,i_1799.jpg 
CHONPS,35,HelveticaCentury,r,497,55,683,87,112,2,0,0,i_1799.jpg 
What,34,HelveticaCentury,r,742,55,844,87,212,3,0,0,i_1799.jpg 
form,34,HelveticaCentury,r,858,55,947,87,211,4,0,0,i_1799.jpg 
of,34,HelveticaCentury,r,963,55,1001,87,215,5,0,0,i_1799.jpg 
is,34,HelveticaCentury,r,1051,57,1075,87,205,7,0,0,i_1799.jpg 
required,34,HelveticaCentury,r,1091,55,1274,96,206,8,0,0,i_1799.jpg 
else,35,HelveticaCentury,r,1533,55,1630,87,205,10,0,0,i_1799.jpg 
Growth,35,HelveticaCentury,r,321,211,479,247,210,12,0,1,i_1799.jpg 
factors,35,HelveticaCentury,r,495,211,639,247,211,13,0,1,i_1799.jpg 
se,5,Helvetica,r,672,502,692,504,43,32,0,2,i_1799.jpg 
flee,5,Helvetica,r,784,502,820,505,24,35,0,2,i_1799.jpg 
aa,5,Helvetica,r,853,502,868,504,51,36,0,2,i_1799.jpg 
aa,4,Helvetica,r,1146,502,1164,504,38,50,0,2,i_1799.jpg 
ea,5,Helvetica,r,1232,502,1252,504,25,52,0,2,i_1799.jpg 
a5,5,Helvetica,r,1266,502,1321,504,23,54,0,2,i_1799.jpg 
eS,5,Helvetica,r,1541,502,1588,504,30,65,0,2,i_1799.jpg 
Why,36,HelveticaCentury,r,395,55,484,96,212,1,0,0,i_1844.jpg 
CHONPS,36,HelveticaCentury,r,497,55,683,87,112,2,0,0,i_1844.jpg 
What,34,HelveticaCentury,r,742,55,844,87,212,3,0,0,i_1844.jpg 
form,34,HelveticaCentury,r,858,55,947,87,211,4,0,0,i_1844.jpg 
of,34,HelveticaCentury,r,963,55,1001,87,215,5,0,0,i_1844.jpg 
is,34,HelveticaCentury,r,1051,57,1075,87,205,7,0,0,i_1844.jpg 
required,34,HelveticaCentury,r,1091,55,1274,96,206,8,0,0,i_1844.jpg 
else,36,HelveticaCentury,r,1533,55,1630,87,205,10,0,0,i_1844.jpg 
ea,5,Helvetica,b,1098,502,1116,504,44,47,0,3,i_1844.jpg 
aeeeeS,5,Helvetica,r,1227,450,1439,504,28,52,0,3,i_1844.jpg 
Axenic,36,HelveticaCentury,r,320,524,460,559,158,57,0,4,i_1844.jpg 
growth,36,HelveticaCentury,r,474,523,625,567,204,58,0,4,i_1844.jpg 
Prototroph,36,HelveticaCentury,r,616,716,821,757,188,59,0,5,i_1844.jpg 
Auxotroph,36,HelveticaCentury,r,614,807,814,847,193,61,0,6,i_1844.jpg 
Growth,36,HelveticaCentury,r,321,211,479,247,212,63,1,7,i_1844.jpg 
factors,36,HelveticaCentury,r,495,211,639,247,211,64,1,7,i_1844.jpg 
Nutritional,36,HelveticaCentury,r,291,727,495,760,208,68,4,11,i_1844.jpg 
types,36,HelveticaCentury,r,342,789,444,826,206,69,4,12,i_1844.jpg 
